,loss
242,0.03704908867895688
243,0.054827749355191295
244,0.050722615965849524
245,0.035101226579339874
246,0.058108482743200844
247,0.03384271765706387
248,0.03638553041134676
249,0.030898577142215312
250,0.02464719011526307
251,0.026726662478701455
252,0.031616873739145956
253,0.036090791368547606
254,0.023383713839094152
255,0.03087000537864255
256,0.03764933192318035
257,0.05486290565723962
258,0.032494874949312705
259,0.049293466627010014
260,0.04302338047848852
261,0.03141315339358605
262,0.040329197972991115
263,0.02747845936869194
264,0.03850961309098024
265,0.04678935936582647
266,0.04132174433900164
267,0.03276355304701469
268,0.02736291758194052
269,0.03248052065378268
270,0.028919484280119024
271,0.031549998304707276
272,0.04741363541434519
273,0.029587017424073186
274,0.036179017602428705
275,0.0381629208045797
276,0.028224550060877568
277,0.03408038015112797
278,0.03370750297135056
279,0.04141359378510229
280,0.041738741772904764
281,0.047814396514757766
282,0.03369625192458952
283,0.03474851675145048
284,0.02380144282457628
285,0.04317459709361523
286,0.042921632948562494
287,0.02818301627710956
288,0.01964520223246305
289,0.034552070339260506
290,0.03696990320255967
291,0.02733416689283721
292,0.031038936777869442
293,0.03996672481076235
294,0.02384676225014484
295,0.022236578885607844
296,0.03556501783847411
297,0.03421556895218632
298,0.04451680670478063
299,0.031173699333367534
300,0.028143372060820564
301,0.030907646532845095
302,0.04674239416340491
303,0.05938918025322805
304,0.030434197929565802
305,0.02684066851148545
306,0.023889135494084158
307,0.029392300589725227
308,0.0257143692054954
309,0.03816819409763783
310,0.061635906522172115
311,0.03157640333215073
312,0.04879811002956488
313,0.048866944759481
314,0.02919413959660112
315,0.0430024598004875
316,0.04270544941362892
317,0.046853638329919754
318,0.023543439203004578
319,0.05629247257748698
320,0.03910248583060124
321,0.03910691743637395
322,0.0270762705802023
323,0.034082859748081326
324,0.0469295885991595
325,0.026487327692546827
326,0.03134320465889486
327,0.02545094608072307
328,0.03330470403576552
329,0.038691699597818215
